Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,32.099998,33.250000,24.860001,25.520000,20.720604,240703100
2019-09-01,25.420000,29.760000,25.219999,27.934999,23.039886,168947500
2019-10-01,27.930000,32.463001,25.969999,32.330002,26.664747,157031200
2019-11-01,32.119999,33.430000,30.160000,30.500000,25.155418,141479900
2019-12-01,30.500000,32.314999,30.330000,32.130001,26.821974,122053300
2020-01-01,32.290001,32.419998,29.035000,29.200001,24.376028,124873200
2020-02-01,29.200001,30.549999,24.010000,24.770000,20.677883,230006400
2020-03-01,24.750000,27.379999,19.990000,24.740000,20.652836,269491300
2020-04-01,24.020000,31.035000,23.360001,30.330000,25.754757,158549700
2020-05-01,29.990000,31.139999,28.120001,30.469999,25.873636,115313000
2020-06-01,30.500000,34.000000,30.320000,31.889999,27.433065,151523900
2020-07-01,31.930000,35.869999,31.160000,34.380001,29.575068,135221200
2020-08-01,34.473999,36.368999,34.250000,35.040001,30.142832,101549000
2020-09-01,34.750000,35.049999,28.562000,29.950001,26.059410,157907600
2020-10-01,30.000000,32.869999,29.209999,30.590000,26.616270,125795000
2020-11-01,31.040001,33.860001,29.535000,32.939999,28.660997,137611100
2020-12-01,32.970001,35.410000,32.750000,34.660000,30.518410,104333000
2021-01-01,34.590000,35.294998,31.600000,33.509998,29.505821,130070500
2021-02-01,33.459999,39.220001,32.730000,36.380001,32.032883,172728500
2021-03-01,36.779999,41.208000,36.560001,40.000000,35.220318,172220300
2021-04-01,40.071999,41.980000,39.370998,41.290001,36.728020,128917100
2021-05-01,41.520000,44.950001,41.509998,43.590000,38.773891,92313400
2021-06-01,43.720001,44.334999,39.770000,40.779999,36.605782,101728800
2021-07-01,40.924999,40.924999,38.375000,38.470001,34.532238,89400400
2021-08-01,38.595001,39.115002,35.540001,35.990002,32.306087,113234400
2021-09-01,36.119999,37.790001,35.380001,36.820000,33.421242,121865300
2021-10-01,37.020000,37.764999,35.590000,35.889999,32.577087,100208800
2021-11-01,35.880001,38.200001,33.505001,33.610001,30.507547,169101500
2021-12-01,33.959999,36.439999,32.785000,35.900002,32.954166,166114200
2022-01-01,35.849998,38.119999,35.200001,35.799999,32.862362,137246600
2022-02-01,35.650002,40.577000,34.070000,39.220001,36.001732,187769800
2022-03-01,38.980000,40.869999,37.075001,39.389999,36.157784,146506500
2022-04-01,39.514999,44.480000,38.900002,42.630001,39.546230,131909300
2022-05-01,42.720001,44.869999,35.200001,37.830002,35.093460,187825200
2022-06-01,37.910000,39.009998,34.759998,38.139999,35.739498,210320600
2022-07-01,38.130001,39.435001,35.299999,36.830002,34.511951,157638200
2022-08-01,37.020000,39.330002,36.610001,37.400002,35.046082,134183800
2022-09-01,37.330002,38.480000,32.730000,33.349998,31.575579,197549600
2022-10-01,33.570000,39.049999,32.810001,38.470001,36.423168,181396100
2022-11-01,38.450001,39.395000,36.025002,39.349998,37.256344,130495200
2022-12-01,39.459999,41.189999,39.189999,40.709999,38.943821,122240000
2023-01-01,40.529999,42.799999,39.080002,40.529999,38.771626,154744400
2023-02-01,40.419998,40.790001,38.680000,38.939999,37.250607,129311400
2023-03-01,38.869999,39.165001,37.223000,38.669998,36.992321,134914200
2023-04-01,38.709999,39.840000,38.165001,39.270000,37.962563,100528900
2023-05-01,39.349998,41.470001,37.740002,38.220001,36.947521,177691500
2023-06-01,38.279999,38.540001,34.830002,35.500000,34.318081,166740000
2023-07-01,35.490002,36.669998,35.240002,36.180000,35.342537,152339400
2023-08-01,36.250000,36.474998,33.014999,33.090000,32.324062,169664600
2023-09-01,33.200001,34.605000,32.419998,33.639999,33.256420,172265100
2023-10-01,33.619999,33.630001,30.680000,31.459999,31.101276,159277200
2023-11-01,31.450001,35.490002,31.100000,35.110001,34.709660,180338300
2023-12-01,35.049999,36.450001,34.990002,36.200001,36.200001,33966400
