Date,Open,High,Low,Close,Adj Close,Volume
2018-08-01,10.060000,10.100000,9.350000,9.480000,7.487877,858463900
2018-09-01,9.530000,9.940000,9.090000,9.250000,7.306209,803729200
2018-10-01,9.430000,9.670000,8.170000,9.550000,7.543168,1300409700
2018-11-01,9.540000,9.800000,8.960000,9.410000,7.566107,873823100
2018-12-01,9.710000,9.850000,7.410000,7.650000,6.150979,956262400
2019-01-01,7.530000,9.060000,7.480000,8.800000,7.075635,1004292300
2019-02-01,8.770000,8.980000,8.160000,8.770000,7.174365,730016300
2019-03-01,8.850000,8.970000,8.340000,8.780000,7.182544,944056400
2019-04-01,8.860000,10.500000,8.860000,10.450000,8.548700,938067400
2019-05-01,10.480000,10.500000,9.320000,9.520000,7.912846,800091600
2019-06-01,9.620000,10.310000,9.460000,10.230000,8.502985,627584700
2019-07-01,10.340000,10.560000,9.400000,9.530000,7.921157,891313400
2019-08-01,9.530000,9.620000,8.700000,9.170000,7.735694,749401800
2019-09-01,9.180000,9.650000,9.040000,9.160000,7.727257,659445200
2019-10-01,9.190000,9.320000,8.440000,8.590000,7.246414,888712200
2019-11-01,8.640000,9.150000,8.640000,9.060000,7.768330,669268700
2019-12-01,9.080000,9.570000,8.800000,9.300000,7.974113,746135500
2020-01-01,9.290000,9.420000,8.730000,8.820000,7.562547,1088852400
2020-02-01,8.850000,9.240000,6.670000,6.960000,6.069215,1639965500
2020-03-01,7.110000,7.340000,3.960000,4.830000,4.211826,2622835900
2020-04-01,4.630000,5.750000,4.170000,5.090000,4.438549,1954784400
2020-05-01,5.020000,6.090000,4.520000,5.710000,4.979198,1805254600
2020-06-01,5.730000,7.740000,5.670000,6.080000,5.301844,2162095800
2020-07-01,6.100000,7.060000,5.740000,6.610000,5.764011,1641503600
2020-08-01,6.650000,7.380000,6.530000,6.820000,5.947133,1114124800
2020-09-01,6.770000,7.400000,6.410000,6.660000,5.807611,1285238800
2020-10-01,6.710000,8.350000,6.600000,7.730000,6.740666,1420926300
2020-11-01,7.830000,9.500000,7.630000,9.080000,7.917884,1434081400
2020-12-01,9.160000,9.490000,8.750000,8.790000,7.665000,1237449300
2021-01-01,8.810000,12.150000,8.430000,10.530000,9.182304,1923473000
2021-02-01,10.650000,12.400000,10.360000,11.700000,10.202560,1454667900
2021-03-01,11.870000,13.620000,11.630000,12.250000,10.682167,1683492600
2021-04-01,12.280000,12.990000,11.140000,11.540000,10.063039,1329294700
2021-05-01,11.560000,15.050000,11.230000,14.530000,12.670356,1943954700
2021-06-01,14.720000,16.450001,14.440000,14.860000,12.958123,1924494500
2021-07-01,14.910000,15.040000,12.790000,13.950000,12.164591,1242506500
2021-08-01,14.020000,14.330000,12.380000,13.030000,11.362337,1158184500
2021-09-01,13.030000,14.730000,12.620000,14.160000,12.347713,1411980700
2021-10-01,14.260000,17.580000,13.890000,17.080000,14.893993,1668673100
2021-11-01,17.500000,20.790001,17.070000,19.190001,16.733942,2282540600
2021-12-01,19.629999,21.490000,18.610001,20.770000,18.202923,1850449400
2022-01-01,21.270000,25.870001,18.799999,20.299999,17.791008,2907578400
2022-02-01,20.610001,21.049999,15.960000,17.559999,15.468787,1826127200
2022-03-01,17.410000,18.250000,15.510000,16.910000,14.896194,1749488000
2022-04-01,17.010000,17.150000,13.900000,14.160000,12.473690,1341531000
2022-05-01,14.020000,15.000000,12.070000,13.680000,12.131033,1360048800
2022-06-01,13.880000,13.970000,10.900000,11.130000,9.869766,1143688600
2022-07-01,11.100000,14.790000,10.610000,14.690000,13.026671,1247603800
2022-08-01,14.660000,16.680000,14.550000,15.240000,13.514396,1455634600
2022-09-01,15.100000,15.740000,11.190000,11.200000,10.030893,1620561600
2022-10-01,11.380000,13.510000,11.130000,13.370000,11.974380,1433553600
2022-11-01,13.570000,14.670000,12.770000,13.900000,12.449056,1037714100
2022-12-01,14.090000,14.360000,10.900000,11.630000,10.524886,1116350600
2023-01-01,11.820000,13.570000,11.570000,13.510000,12.226244,1101986500
2023-02-01,13.520000,14.600000,11.750000,12.070000,10.923077,1378835100
2023-03-01,12.350000,13.180000,11.120000,12.600000,12.121561,1809051600
2023-04-01,12.530000,13.080000,11.440000,11.880000,11.428902,1060423900
2023-05-01,12.010000,12.780000,11.240000,12.000000,11.688529,1397215200
2023-06-01,12.070000,15.230000,11.840000,15.130000,14.737287,1251011600
2023-07-01,15.150000,15.420000,12.910000,13.210000,12.867122,1172343600
2023-08-01,13.150000,13.440000,11.580000,12.130000,11.943767,1042176300
2023-09-01,12.160000,12.910000,11.830000,12.420000,12.229314,920600700
2023-10-01,12.380000,12.440000,9.630000,9.750000,9.600307,1308744600
2023-11-01,9.840000,10.960000,9.670000,10.260000,10.260000,1060361800
2023-12-01,10.290000,10.880000,10.220000,10.690000,10.690000,204481500
